locationName,color,locUUID,rainfall,recharge.total.poor_quality,recharge.total.total,recharge.total.non_command,recharge.total.command,loss,draft.total.total,draft.total.non_command,currAvailabilityForAllPurposes,stage,category.total,category.non_command,area.total.commandArea,area.total.nonCommandArea,area.total.poorQualityArea,area.total.hillyArea,area.total.forestArea,area.total.totalArea,area.total.pavedArea,area.total.unpavedArea,locationUUID,rechargeData.total.poor_quality,rechargeData.total.total,rechargeData.total.non_command,rechargeData.total.command,draftData.total.total,draftData.total.non_command,currentAvailabilityForAllPurposes,stageOfExtraction,category.poor_quality,category.command,draft.total.command,draftData.total.command,draft.total.poor_quality,draftData.total.poor_quality
Tirumalgiri,,f9ddc49a-892f-4f32-83e0-6ec66ffd2af2,828.1035855293362,,1249.573621797815,1249.573621797815,,,820.77,820.77,,,semi_critical,semi_critical,0.0,4013.0000000000005,0.0,0.0,0.0,4013.0000000000005,0.0,0.0,f9ddc49a-892f-4f32-83e0-6ec66ffd2af2,,1249.573621797815,1249.573621797815,,820.77,820.77,,,,,,,,
Nelakondapalle,,9a00910d-371a-4ef2-87a0-6485e0e6f441,992.0000000000001,,5915.352525740561,,5915.352525740561,,2127.2699999999995,,,,safe,,18035.7142,0.0,0.0,0.0,0.0,18403.79,0.0,0.0,9a00910d-371a-4ef2-87a0-6485e0e6f441,,5915.352525740561,,5915.352525740561,2127.2699999999995,,,,,safe,2127.2699999999995,2127.2699999999995,,
Akkannapeta,,7cf36466-ddeb-4768-9df3-0f8fe1f026ce,900.9359549285355,,2751.581053656962,2751.581053656962,,,1611.6600000000003,1611.6600000000003,,,safe,safe,0.0,17126.156425999998,0.0,0.0,0.0,18247.696426,0.0,0.0,7cf36466-ddeb-4768-9df3-0f8fe1f026ce,,2751.581053656962,2751.581053656962,,1611.6600000000003,1611.6600000000003,,,,,,,,
Atmakur,,ca07c1ea-851a-48d2-83ea-60ddbbf95854,656.9536223590962,,4840.052481785455,437.0026281636492,4403.049853621805,,973.3399999999999,184.22,,,safe,safe,10430.0,1848.0,0.0,0.0,0.0,12692.0,0.0,0.0,ca07c1ea-851a-48d2-83ea-60ddbbf95854,,4840.052481785455,437.0026281636492,4403.049853621805,973.3399999999999,184.22,,,,safe,789.12,789.12,,
Sirikonda,,e855d98b-b620-4a59-a5bd-c1fb99250b33,1367.4336716855953,,2342.591893936443,2342.591893936443,,,707.59,707.59,,,safe,safe,0.0,19338.6,0.0,0.0,0.0,20070.0,0.0,0.0,e855d98b-b620-4a59-a5bd-c1fb99250b33,,2342.591893936443,2342.591893936443,,707.59,707.59,,,,,,,,
Kagaznagar,,dd5871fe-3525-4612-85e3-8d2b6e92ce4c,1136.698104058295,,5373.026398053516,1482.6411219848228,3890.3852760686946,,1419.4400000000003,357.44000000000005,,,safe,safe,14233.0,6424.0,0.0,0.0,0.0,23304.0,0.0,0.0,dd5871fe-3525-4612-85e3-8d2b6e92ce4c,,5373.026398053516,1482.6411219848228,3890.3852760686946,1419.4400000000003,357.44000000000005,,,,safe,1062.0,1062.0,,
Chilkur,,ad446f80-f255-4658-a997-10f9edef5443,788.8755320669075,,7210.264261888431,,7210.264261888431,,916.85,,,,safe,,11897.0,0.0,0.0,0.0,0.0,11897.0,0.0,0.0,ad446f80-f255-4658-a997-10f9edef5443,,7210.264261888431,,7210.264261888431,916.85,,,,,safe,916.85,916.85,,
Hasanparthy,,809b23e9-1a66-41d3-9aa6-d2a4886cfb5f,990.6509047004973,,4801.015965683156,1456.7382577487836,3344.277707934371,,2390.2599999999998,670.4699999999999,,,safe,safe,8400.73,7105.110000000001,0.0,0.0,0.0,15985.460000000003,0.0,0.0,809b23e9-1a66-41d3-9aa6-d2a4886cfb5f,,4801.015965683156,1456.7382577487836,3344.277707934371,2390.2599999999998,670.4699999999999,,,,safe,1719.7900000000002,1719.7900000000002,,
Pargi,,de71b5b2-506f-4f70-a618-264ed5255457,805.6,0.0,2362.45,2362.45,0.0,,1257.5099999999995,1257.5099999999995,,,safe,safe,0.0,22275.0,0.0,0.0,0.0,22275.0,0.0,0.0,de71b5b2-506f-4f70-a618-264ed5255457,0.0,2362.45,2362.45,0.0,1257.5099999999995,1257.5099999999995,,,,,,,,
Shayampet,,52cbf2a1-c11c-4afa-bf1d-d0c1d8371e40,1128.9299498275545,,4813.281574151522,,4813.281574151522,,2056.7299999999996,,,,safe,,11271.3,0.0,0.0,0.0,0.0,11742.320000000003,0.0,0.0,52cbf2a1-c11c-4afa-bf1d-d0c1d8371e40,,4813.281574151522,,4813.281574151522,2056.7299999999996,,,,,safe,2056.7299999999996,2056.7299999999996,,
Ramannapeta,,ef2ec83f-844a-4ce4-9bdf-79e1923ade50,742.2355867326363,,7023.285776091383,1566.8281034870083,5456.457672604374,,2992.61,912.81,,,safe,safe,13730.110943088635,9203.7439288551,0.0,0.0,0.0,22933.85487194373,0.0,0.0,ef2ec83f-844a-4ce4-9bdf-79e1923ade50,,7023.285776091383,1566.8281034870083,5456.457672604374,2992.61,912.81,,,,safe,2079.8,2079.8,,
Shankarampet_A,,d1f678bc-8604-4171-b7b5-3fb4f7e11fe9,850.5199999999999,,2198.0551676520827,2198.0551676520827,,,1540.6500000000003,1540.6500000000003,,,semi_critical,semi_critical,0.0,12976.669999999998,0.0,0.0,0.0,13065.669999999998,0.0,0.0,d1f678bc-8604-4171-b7b5-3fb4f7e11fe9,,2198.0551676520827,2198.0551676520827,,1540.6500000000003,1540.6500000000003,,,,,,,,
Pedda_adiserlapalle,,91d3dcee-e5f9-43c0-b4c1-a4e365c3ecfe,577.7440432065074,,3704.4961827471516,4.09516425120773,3700.4010184959443,,1239.08,7.8,,,safe,over_exploited,17837.0,87.0,0.0,0.0,0.0,18700.0,0.0,0.0,91d3dcee-e5f9-43c0-b4c1-a4e365c3ecfe,,3704.4961827471516,4.09516425120773,3700.4010184959443,1239.08,7.8,,,,safe,1231.28,1231.28,,
Yerravalli,,4f4e3f9f-73fa-4790-b9db-2e9c8cb10e97,610.3040675095023,,3226.481193696824,27.85286406334103,3198.6283296334827,,534.06,18.48,,,safe,semi_critical,15761.0,375.0,0.0,0.0,0.0,16136.0,0.0,0.0,4f4e3f9f-73fa-4790-b9db-2e9c8cb10e97,,3226.481193696824,27.85286406334103,3198.6283296334827,534.06,18.48,,,,safe,515.5799999999999,515.5799999999999,,
Nandigam,,35264a09-06df-43fa-b349-c5651115efbf,671.0000000000003,,1718.7640869706165,1718.7640869706165,,,710.06,710.06,,,safe,safe,0.0,10710.72921,0.0,0.0,0.0,11425.0,0.0,0.0,35264a09-06df-43fa-b349-c5651115efbf,,1718.7640869706165,1718.7640869706165,,710.06,710.06,,,,,,,,
Singareni,,ff7f678e-9d9d-48bc-a6be-04ef16b20766,1080.8057635070231,,2321.1378970383594,2321.1378970383594,,,1630.8899999999999,1630.8899999999999,,,semi_critical,semi_critical,0.0,22781.677799999998,0.0,0.0,0.0,23246.61,0.0,0.0,ff7f678e-9d9d-48bc-a6be-04ef16b20766,,2321.1378970383594,2321.1378970383594,,1630.8899999999999,1630.8899999999999,,,,,,,,
Nadigudem,,6cf8be90-2b25-4465-83c8-f629813d7111,790.3015325670498,,4678.800652286027,723.9077216372586,3954.8929306487685,,1076.1799999999998,283.90999999999997,,,safe,safe,6783.0,4962.0,0.0,0.0,0.0,11758.0,0.0,0.0,6cf8be90-2b25-4465-83c8-f629813d7111,,4678.800652286027,723.9077216372586,3954.8929306487685,1076.1799999999998,283.90999999999997,,,,safe,792.27,792.27,,
Mahabubnagar_Rural,,2fe6328a-e6d3-4f72-a480-c5d7adad78c2,675.5731801275889,,2273.4093974543325,2273.4093974543325,,,1409.34,1409.34,,,safe,safe,0.0,16577.098745447187,0.0,0.0,0.0,16628.098745447187,0.0,0.0,2fe6328a-e6d3-4f72-a480-c5d7adad78c2,,2273.4093974543325,2273.4093974543325,,1409.34,1409.34,,,,,,,,
Metpalle,,dc7bdaf6-5c6f-47eb-b65c-a5ec24b1f7e3,1111.8502437709092,,3853.917528270025,1921.152359180007,1932.7651690900184,,1794.32,1083.0199999999998,,,safe,safe,9105.3,9864.7,0.0,0.0,0.0,21309.0,0.0,0.0,dc7bdaf6-5c6f-47eb-b65c-a5ec24b1f7e3,,3853.917528270025,1921.152359180007,1932.7651690900184,1794.32,1083.0199999999998,,,,safe,711.3,711.3,,
Ramachandrapuram,,36e831e7-2bfc-4d8a-937a-394000597d20,846.3999999999999,,497.4728326747649,497.4728326747649,,,173.0,173.0,,,safe,safe,0.0,4604.5342,0.0,0.0,0.0,4677.5342,0.0,0.0,36e831e7-2bfc-4d8a-937a-394000597d20,,497.4728326747649,497.4728326747649,,173.0,173.0,,,,,,,,
Nizamsagar,,49395eda-505c-4b56-b4a3-72aa0c0cc64f,1000.2197827769467,,1681.7911956531088,1566.0519328766138,115.73926277649501,,645.4,598.43,,,safe,safe,385.908539053015,7082.449843637393,0.0,0.0,0.0,7972.071000690408,0.0,0.0,49395eda-505c-4b56-b4a3-72aa0c0cc64f,,1681.7911956531088,1566.0519328766138,115.73926277649501,645.4,598.43,,,,safe,46.97,46.97,,
Nampally,,1363d8a0-4304-4597-a132-7668dc480b77,828.1035855293362,,333.4894963731521,333.4894963731521,,,289.95000000000005,289.95000000000005,,,critical,critical,0.0,1071.0,0.0,0.0,0.0,1071.0,0.0,0.0,1363d8a0-4304-4597-a132-7668dc480b77,,333.4894963731521,333.4894963731521,,289.95000000000005,289.95000000000005,,,,,,,,
Nagalgidda,,fe226196-6578-4a3c-9eac-d68907184fa2,835.138962004275,,900.0972468027104,900.0972468027104,,,152.59,152.59,,,safe,safe,0.0,9505.180000000002,0.0,0.0,0.0,11194.180000000002,0.0,0.0,fe226196-6578-4a3c-9eac-d68907184fa2,,900.0972468027104,900.0972468027104,,152.59,152.59,,,,,,,,
Suryapet,,48accd70-c3a6-48b1-8b5b-5c7f79551510,798.422619491723,,7541.05450680207,1252.0932661606578,6288.961240641413,,1681.28,725.3100000000001,,,safe,safe,12349.0,9096.0,0.0,0.0,0.0,21445.0,0.0,0.0,48accd70-c3a6-48b1-8b5b-5c7f79551510,,7541.05450680207,1252.0932661606578,6288.961240641413,1681.28,725.3100000000001,,,,safe,955.97,955.97,,
Raghunadhapalem,,a55ccea2-d002-42a9-aebd-01a7541f9547,1070.4028331910308,,2999.632838988358,2815.9099096666223,183.72292932173576,,2936.01,2838.0000000000005,,,over_exploited,over_exploited,595.0,18376.795199999997,0.0,0.0,0.0,19340.239999999998,0.0,0.0,a55ccea2-d002-42a9-aebd-01a7541f9547,,2999.632838988358,2815.9099096666223,183.72292932173576,2936.01,2838.0000000000005,,,,safe,98.00999999999999,98.00999999999999,,
Alair,,b2ebca85-38b9-4b74-87fa-766cd86c5d24,743.300276056215,,2962.25915849746,2962.25915849746,,,2675.16,2675.16,,,critical,critical,0.0,18544.33126514641,0.0,0.0,0.0,18544.33126514641,0.0,0.0,b2ebca85-38b9-4b74-87fa-766cd86c5d24,,2962.25915849746,2962.25915849746,,2675.16,2675.16,,,,,,,,
Rajampet,,c6289306-51a5-42b2-9788-232bc9d4d7bd,952.3550177488944,,1891.741091599157,1891.741091599157,,,1107.8799999999999,1107.8799999999999,,,safe,safe,0.0,11481.080689108861,0.0,0.0,0.0,12199.919061108862,0.0,0.0,c6289306-51a5-42b2-9788-232bc9d4d7bd,,1891.741091599157,1891.741091599157,,1107.8799999999999,1107.8799999999999,,,,,,,,
Devaruppala,,b1af3e62-0736-47bb-93bd-6983b993a6d1,841.6642209296471,,2533.214997092487,116.07063269042084,2417.144364402066,,981.5699999999999,69.62,,,safe,safe,12487.0,751.0,0.0,0.0,0.0,13664.0,0.0,0.0,b1af3e62-0736-47bb-93bd-6983b993a6d1,,2533.214997092487,116.07063269042084,2417.144364402066,981.5699999999999,69.62,,,,safe,911.9499999999999,911.9499999999999,,
Narsapur,,ed900ae5-29b2-4a71-8bde-2d508de97e45,871.4611633929363,,2915.2251795940606,2915.2251795940606,,,2229.7400000000002,2229.7400000000002,,,semi_critical,semi_critical,0.0,15936.47668,0.0,0.0,0.0,17808.96,0.0,0.0,ed900ae5-29b2-4a71-8bde-2d508de97e45,,2915.2251795940606,2915.2251795940606,,2229.7400000000002,2229.7400000000002,,,,,,,,
Nidamanur,,8308d0d6-d527-4938-bd2b-45da754a92c2,759.8350774287836,,9079.391222634844,205.55843633907466,8873.83278629577,,2308.01,218.89,,,safe,over_exploited,19732.0,1489.0,0.0,0.0,0.0,21221.0,0.0,0.0,8308d0d6-d527-4938-bd2b-45da754a92c2,,9079.391222634844,205.55843633907466,8873.83278629577,2308.01,218.89,,,,safe,2089.12,2089.12,,
Tamsi,,95d25a40-1212-4a08-932a-09b5a542c3a6,1177.579871367782,,2053.2255349285724,2053.2255349285724,,,721.48,721.48,,,safe,safe,0.0,12240.2,0.0,0.0,0.0,14030.0,0.0,0.0,95d25a40-1212-4a08-932a-09b5a542c3a6,,2053.2255349285724,2053.2255349285724,,721.48,721.48,,,,,,,,
Midjil,,b7d859f1-e535-445c-9dd3-8ebac6a450ce,625.7821830273879,,1987.4359417830813,1987.4359417830813,,,1559.6999999999998,1559.6999999999998,,,semi_critical,semi_critical,0.0,16011.127883447998,0.0,0.0,0.0,16287.127883447998,0.0,0.0,b7d859f1-e535-445c-9dd3-8ebac6a450ce,,1987.4359417830813,1987.4359417830813,,1559.6999999999998,1559.6999999999998,,,,,,,,
Nawabpet,,4786e637-81a5-41c1-864a-b84de8a22c4f,764.5000000000002,0.0,1726.6000000000001,1726.6000000000001,0.0,,860.2900000000002,860.2900000000002,,,safe,safe,0.0,16384.981499999998,0.0,0.0,0.0,16393.5,0.0,0.0,4786e637-81a5-41c1-864a-b84de8a22c4f,0.0,1726.6000000000001,1726.6000000000001,0.0,860.2900000000002,860.2900000000002,,,,,,,,
Mangapet,,a46120df-08a8-4933-8640-91d849099e30,1321.6790556962394,,8033.140976680434,2613.120976680434,5420.019999999999,,3403.6999999999994,1605.3600000000001,,,safe,safe,15514.450000000003,16367.139999999998,0.0,0.0,0.0,32200.08,0.0,0.0,a46120df-08a8-4933-8640-91d849099e30,,8033.140976680434,2613.120976680434,5420.019999999999,3403.6999999999994,1605.3600000000001,,,,safe,1798.3399999999997,1798.3399999999997,,
Pitlam,,04a0d970-1b90-4788-85e9-1fdd02fbbd48,985.7416140650533,,3397.3597379004896,3397.3597379004896,,,1435.37,1435.37,,,safe,safe,0.0,18010.055028399027,0.0,0.0,0.0,18261.365034399027,0.0,0.0,04a0d970-1b90-4788-85e9-1fdd02fbbd48,,3397.3597379004896,3397.3597379004896,,1435.37,1435.37,,,,,,,,
Nizamabad_South,,651b0495-6138-4585-a0fa-da8f98a161ee,1052.9479173499508,,102.97145053733742,,102.97145053733742,,99.59,,,,over_exploited,,272.0,0.0,0.0,0.0,0.0,389.0,0.0,0.0,651b0495-6138-4585-a0fa-da8f98a161ee,,102.97145053733742,,102.97145053733742,99.59,,,,,over_exploited,99.59,99.59,,
Vemulawada,,9b8229a1-014a-4cc1-9217-5b4e6c7e66bc,945.7512434990085,,2523.7193510938328,2523.7193510938328,,,1400.0900000000001,1400.0900000000001,,,safe,safe,0.0,8516.699999999999,0.0,0.0,0.0,8690.0,0.0,0.0,9b8229a1-014a-4cc1-9217-5b4e6c7e66bc,,2523.7193510938328,2523.7193510938328,,1400.0900000000001,1400.0900000000001,,,,,,,,
Gajwel,,ebfea855-92ce-42f5-ae31-c2eefa7c925b,744.1761720416337,,3288.2444786678143,3288.2444786678143,,,2047.5800000000002,2047.5800000000002,,,safe,safe,0.0,20150.048147999994,0.0,0.0,0.0,21577.048148,0.0,0.0,ebfea855-92ce-42f5-ae31-c2eefa7c925b,,3288.2444786678143,3288.2444786678143,,2047.5800000000002,2047.5800000000002,,,,,,,,
Sarangapur,,dd36b100-8a11-4d73-842d-ca2864294244,1046.5232873728196,,3422.681513826659,,3422.681513826659,,997.5999999999999,,,,safe,,12321.0,0.0,0.0,0.0,0.0,13723.0,0.0,0.0,dd36b100-8a11-4d73-842d-ca2864294244,,3422.681513826659,,3422.681513826659,997.5999999999999,,,,,safe,997.5999999999999,997.5999999999999,,
Dhoolmitta,,a3c08e74-51dc-4716-a832-426486dcf677,674.052124527254,,996.5605432423897,996.5605432423897,,,679.03,679.03,,,semi_critical,semi_critical,0.0,7030.864420000001,0.0,0.0,0.0,7069.864420000001,0.0,0.0,a3c08e74-51dc-4716-a832-426486dcf677,,996.5605432423897,996.5605432423897,,679.03,679.03,,,,,,,,
Machareddy,,b589de5e-e9dd-4525-9ce6-9849bd00a317,953.4884899151339,,2428.488403092861,2428.488403092861,,,1377.51,1377.51,,,safe,safe,0.0,14038.970582049373,0.0,0.0,0.0,14468.606534049371,0.0,0.0,b589de5e-e9dd-4525-9ce6-9849bd00a317,,2428.488403092861,2428.488403092861,,1377.51,1377.51,,,,,,,,
Laxmidevipalli,,aa22b9e3-a767-4b97-aedf-5c8c1bc49458,1118.8079549312376,,2964.5636748606503,2964.5636748606503,,,1028.98,1028.98,,,safe,safe,0.0,27086.136126458146,0.0,0.0,0.0,28511.722238377,0.0,0.0,aa22b9e3-a767-4b97-aedf-5c8c1bc49458,,2964.5636748606503,2964.5636748606503,,1028.98,1028.98,,,,,,,,
Rajendranagar,,86242850-c50e-4e7a-bb38-e0187b6b1aa6,806.7764131265704,,651.901110473945,651.901110473945,,,515.1700000000001,515.1700000000001,,,semi_critical,semi_critical,0.0,5422.692108,0.0,0.0,0.0,5528.310468,0.0,0.0,86242850-c50e-4e7a-bb38-e0187b6b1aa6,,651.901110473945,651.901110473945,,515.1700000000001,515.1700000000001,,,,,,,,
Muddebihal,,59caaae6-0e86-4343-8218-0380ac1664fd,586.0,0.0,9130.7,0.0,9130.7,,2505.81,,,,safe,,92181.0574825007,0.0,0.0,0.0,0.0,92474.0,0.0,0.0,59caaae6-0e86-4343-8218-0380ac1664fd,0.0,9130.7,0.0,9130.7,2505.81,,,,,safe,2505.81,2505.81,,
Krishnarajpet,,cae903aa-47cc-44f7-9c70-16230fc209fe,691.9699999999999,0.0,8365.17,1845.8400000000001,6519.33,,3668.58,892.4200000000001,,,safe,safe,60965.0,27618.0,0.0,0.0,0.0,88969.0,0.0,0.0,cae903aa-47cc-44f7-9c70-16230fc209fe,0.0,8365.17,1845.8400000000001,6519.33,3668.58,892.4200000000001,,,,safe,2776.16,2776.16,,
Kanakagiri,,9319205e-f456-4c30-acd6-7be7e878d4ef,700.0,0.0,5496.99,4246.57,1250.42,,4380.2,4013.79,,,semi_critical,critical,1890.0,44938.0,0.0,0.0,0.0,49234.0,0.0,0.0,9319205e-f456-4c30-acd6-7be7e878d4ef,0.0,5496.99,4246.57,1250.42,4380.2,4013.79,,,,safe,366.40999999999997,366.40999999999997,,
Nagamangala,,c6817266-9adc-4a12-ad38-fec4aa1b1304,669.0699999999999,0.0,10801.5,4801.62,5999.88,,6604.030000000001,4653.33,,,safe,over_exploited,52867.0,49820.0,0.0,0.0,0.0,103556.0,0.0,0.0,c6817266-9adc-4a12-ad38-fec4aa1b1304,0.0,10801.5,4801.62,5999.88,6604.030000000001,4653.33,,,,safe,1950.6999999999998,1950.6999999999998,,
Kamalapura,,bd9d223d-2f7e-4842-beeb-6e4d6cc13253,839.5,0.0,4598.490000000001,4175.52,422.96999999999997,,1436.82,1193.79,,,safe,safe,8990.0,61198.0,0.0,0.0,0.0,70188.0,0.0,0.0,bd9d223d-2f7e-4842-beeb-6e4d6cc13253,0.0,4598.490000000001,4175.52,422.96999999999997,1436.82,1193.79,,,,safe,243.03000000000003,243.03000000000003,,
Mangalore,,b421f4ab-7fc5-4aaa-aaa4-b450c75c67d6,3594.9,0.0,8827.460000000001,8827.460000000001,0.0,,3859.1099999999997,3859.1099999999997,,,safe,safe,0.0,33400.0,0.0,0.0,0.0,33400.0,0.0,0.0,b421f4ab-7fc5-4aaa-aaa4-b450c75c67d6,0.0,8827.460000000001,8827.460000000001,0.0,3859.1099999999997,3859.1099999999997,,,,,,,,
Gangavathi,,0968f1d8-6329-4697-9b05-1671756b079b,577.15,0.0,5525.9,703.87,4822.03,,2462.65,1390.59,,,safe,over_exploited,25825.0,9899.0,0.0,0.0,0.0,44677.0,0.0,0.0,0968f1d8-6329-4697-9b05-1671756b079b,0.0,5525.9,703.87,4822.03,2462.65,1390.59,,,,safe,1072.06,1072.06,,
Gulbarga,,d12b0a7b-04f8-46ec-abb3-24384a89b175,823.0,0.0,9544.21,7259.79,2284.42,,5163.64,4340.3,,,safe,safe,31401.0,93889.0,0.0,0.0,0.0,125290.0,0.0,0.0,d12b0a7b-04f8-46ec-abb3-24384a89b175,0.0,9544.21,7259.79,2284.42,5163.64,4340.3,,,,safe,823.3399999999999,823.3399999999999,,
Rona,,833db4b8-b4af-480e-8049-05ecee016427,750.0,0.0,4214.110000000001,1016.1,3198.01,,3468.45,1091.01,,,semi_critical,over_exploited,59027.0,28083.0,0.0,0.0,0.0,87110.0,0.0,0.0,833db4b8-b4af-480e-8049-05ecee016427,0.0,4214.110000000001,1016.1,3198.01,3468.45,1091.01,,,,semi_critical,2377.44,2377.44,,
Hosadurga,,e2f44e9f-3ae3-4772-8763-21f266c2d209,608.0,0.0,7446.22,7446.22,0.0,,9436.33,9436.33,,,over_exploited,over_exploited,0.0,138698.0,0.0,0.0,0.0,143482.0,0.0,0.0,e2f44e9f-3ae3-4772-8763-21f266c2d209,0.0,7446.22,7446.22,0.0,9436.33,9436.33,,,,,,,,
Shahbadha,,4ecf5865-66eb-4f0f-93b9-eecec3013424,789.5,0.0,1221.64,168.38,1053.26,,544.5999999999999,214.97000000000003,,,safe,over_exploited,20679.0,702.0,0.0,0.0,0.0,21381.0,0.0,0.0,4ecf5865-66eb-4f0f-93b9-eecec3013424,0.0,1221.64,168.38,1053.26,544.5999999999999,214.97000000000003,,,,safe,329.63,329.63,,
Jamakhandi,,b549bb87-52a1-40aa-9f4b-2ca23ee1bd2d,638.5100505164744,0.0,9750.529999999999,3230.34,6520.1900000000005,,3071.83,1942.14,,,safe,safe,30828.0,48750.0,0.0,0.0,0.0,85991.0,0.0,0.0,b549bb87-52a1-40aa-9f4b-2ca23ee1bd2d,0.0,9750.529999999999,3230.34,6520.1900000000005,3071.83,1942.14,,,,safe,1129.69,1129.69,,
Badami,,4b99f2c6-6618-4c92-8a15-c44a43ff7bd0,610.4848324781165,0.0,6233.46,2790.9900000000002,3442.4700000000003,,5122.91,2605.55,,,critical,over_exploited,35767.0,70249.0,0.0,0.0,0.0,106576.0,0.0,0.0,4b99f2c6-6618-4c92-8a15-c44a43ff7bd0,0.0,6233.46,2790.9900000000002,3442.4700000000003,5122.91,2605.55,,,,semi_critical,2517.34,2517.34,,
Sringeri,,79e2912b-6825-4a50-821c-e665a7dc7035,3861.5,0.0,4790.889999999999,4790.889999999999,0.0,,781.8299999999999,781.8299999999999,,,safe,safe,0.0,14405.0,0.0,0.0,0.0,44723.0,0.0,0.0,79e2912b-6825-4a50-821c-e665a7dc7035,0.0,4790.889999999999,4790.889999999999,0.0,781.8299999999999,781.8299999999999,,,,,,,,
Malur,,c7ea7a7d-b7d4-433c-9479-bf5926ed85c7,798.4000000000001,0.0,5320.12,5320.12,0.0,,8119.099999999999,8119.099999999999,,,over_exploited,over_exploited,0.0,63095.0,0.0,0.0,0.0,64500.0,0.0,0.0,c7ea7a7d-b7d4-433c-9479-bf5926ed85c7,0.0,5320.12,5320.12,0.0,8119.099999999999,8119.099999999999,,,,,,,,
Byadagi,,a7b02d83-6ff2-4c7a-bc83-96051e230142,718.3800000000001,0.0,4366.139999999999,3149.87,1216.27,,3660.83,2516.82,,,critical,semi_critical,6128.0,36111.0,0.0,0.0,0.0,43348.0,0.0,0.0,a7b02d83-6ff2-4c7a-bc83-96051e230142,0.0,4366.139999999999,3149.87,1216.27,3660.83,2516.82,,,,over_exploited,1144.01,1144.01,,
Nippani,,5a5ebbb6-77fe-4033-beff-56251b476dfe,1238.2872821440317,0.0,7555.34,3791.7200000000003,3763.62,,4751.030000000001,3942.12,,,safe,over_exploited,6715.0,35859.0,0.0,0.0,0.0,42574.0,0.0,0.0,5a5ebbb6-77fe-4033-beff-56251b476dfe,0.0,7555.34,3791.7200000000003,3763.62,4751.030000000001,3942.12,,,,safe,808.91,808.91,,
Hagaribommanahalli,,0897be82-9131-4cab-ba8c-d799cf44dc66,634.6,0.0,6721.67,5517.73,1203.94,,6540.91,5160.25,,,over_exploited,critical,4926.0,82120.0,0.0,0.0,0.0,87436.0,0.0,0.0,0897be82-9131-4cab-ba8c-d799cf44dc66,0.0,6721.67,5517.73,1203.94,6540.91,5160.25,,,,over_exploited,1380.66,1380.66,,
Bailhongal,,5698bb3f-2970-497a-bbf3-c8a29e58418c,763.6983045893784,0.0,5881.52,4781.889999999999,1099.6299999999999,,5796.280000000001,5116.49,,,over_exploited,over_exploited,4494.0,71464.0,0.0,0.0,0.0,76016.0,0.0,0.0,5698bb3f-2970-497a-bbf3-c8a29e58418c,0.0,5881.52,4781.889999999999,1099.6299999999999,5796.280000000001,5116.49,,,,safe,679.79,679.79,,
Alur,,d0c46494-c4d6-4d40-87a2-9b3b1c5403a3,1149.0,0.0,5912.06,3143.3100000000004,2768.75,,1206.78,745.37,,,safe,safe,10559.0,27056.0,0.0,0.0,0.0,42907.0,0.0,0.0,d0c46494-c4d6-4d40-87a2-9b3b1c5403a3,0.0,5912.06,3143.3100000000004,2768.75,1206.78,745.37,,,,safe,461.41,461.41,,
Raichur,,8aa533bd-05e3-45d0-8d6d-bba431c0a74b,602.9258272613953,0.0,12910.759999999998,6412.24,6498.52,,6944.2,4015.92,,,safe,safe,59662.0,95972.0,0.0,0.0,0.0,156572.0,0.0,0.0,8aa533bd-05e3-45d0-8d6d-bba431c0a74b,0.0,12910.759999999998,6412.24,6498.52,6944.2,4015.92,,,,safe,2928.28,2928.28,,
Kumta,,c45d3547-a365-417c-9424-81156594dc16,3588.0,0.0,5649.6900000000005,5649.6900000000005,0.0,,1042.6,1042.6,,,safe,safe,0.0,30548.0,0.0,0.0,0.0,59009.0,0.0,0.0,c45d3547-a365-417c-9424-81156594dc16,0.0,5649.6900000000005,5649.6900000000005,0.0,1042.6,1042.6,,,,,,,,
Yadgir,,83de7f96-8dd8-45cc-af93-8f9bdebc2523,853.0,0.0,10902.08,5919.16,4982.92,,7853.299999999999,6115.37,,,semi_critical,over_exploited,25695.0,67360.0,0.0,0.0,0.0,101574.0,0.0,0.0,83de7f96-8dd8-45cc-af93-8f9bdebc2523,0.0,10902.08,5919.16,4982.92,7853.299999999999,6115.37,,,,safe,1737.93,1737.93,,
Belthangady,,a3f08eec-98f1-49b3-8a0e-57b9faebb282,4437.63,0.0,18590.510000000002,18590.510000000002,0.0,,7795.36,7795.36,,,safe,safe,0.0,88363.0,0.0,0.0,0.0,138200.0,0.0,0.0,a3f08eec-98f1-49b3-8a0e-57b9faebb282,0.0,18590.510000000002,18590.510000000002,0.0,7795.36,7795.36,,,,,,,,
Sindagi,,f4e9e150-c9eb-4d7b-bec2-65dc1a3c60cd,619.0,0.0,9253.449999999999,0.0,9253.449999999999,,2257.87,,,,safe,,80934.0,0.0,0.0,0.0,0.0,80934.0,0.0,0.0,f4e9e150-c9eb-4d7b-bec2-65dc1a3c60cd,0.0,9253.449999999999,0.0,9253.449999999999,2257.87,,,,,safe,2257.87,2257.87,,
Haliyal,,9a5d236e-b675-415d-9af9-823567b0847f,1328.0,0.0,6121.72,6121.72,0.0,,2795.52,2795.52,,,safe,safe,0.0,56818.0,0.0,0.0,0.0,57418.0,0.0,0.0,9a5d236e-b675-415d-9af9-823567b0847f,0.0,6121.72,6121.72,0.0,2795.52,2795.52,,,,,,,,
